product_code,x,y,cluster_name,target,name
9023,-1.578291786809633,-0.6665227008290093,Metalworking and Electrical Machinery and Parts,8101," Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses...."
9023,-1.578291786809633,-0.6665227008290093,Metalworking and Electrical Machinery and Parts,9012," Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses...."
9023,-1.578291786809633,-0.6665227008290093,Metalworking and Electrical Machinery and Parts,9005," Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses...."
9023,-1.578291786809633,-0.6665227008290093,Metalworking and Electrical Machinery and Parts,8502," Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses...."
3212,-2.0899732556788706,0.1028534103287999,"Construction, Building, and Home Supplies",3506,"Aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other colouring matt..."
3212,-2.0899732556788706,0.1028534103287999,"Construction, Building, and Home Supplies",3823,"Aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other colouring matt..."
3212,-2.0899732556788706,0.1028534103287999,"Construction, Building, and Home Supplies",3905,"Aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other colouring matt..."
3212,-2.0899732556788706,0.1028534103287999,"Construction, Building, and Home Supplies",3215,"Aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other colouring matt..."
3212,-2.0899732556788706,0.1028534103287999,"Construction, Building, and Home Supplies",3206,"Aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other colouring matt..."
2503,-0.758471754609654,1.340293768190234,Minerals,2708," Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur."
2503,-0.758471754609654,1.340293768190234,Minerals,2710," Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur."
2503,-0.758471754609654,1.340293768190234,Minerals,2707," Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur."
2503,-0.758471754609654,1.340293768190234,Minerals,2715," Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur."
2503,-0.758471754609654,1.340293768190234,Minerals,7301," Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur."
4106,2.1250427353626247,1.6267119800925416,Agriculture,4105," Tanned or crust hides and skins of other animals, without wool or hair on, whether or not split, but not further prepared...."
4106,2.1250427353626247,1.6267119800925416,Agriculture,4102," Tanned or crust hides and skins of other animals, without wool or hair on, whether or not split, but not further prepared...."
4106,2.1250427353626247,1.6267119800925416,Agriculture,4104," Tanned or crust hides and skins of other animals, without wool or hair on, whether or not split, but not further prepared...."
4106,2.1250427353626247,1.6267119800925416,Agriculture,104," Tanned or crust hides and skins of other animals, without wool or hair on, whether or not split, but not further prepared...."
4106,2.1250427353626247,1.6267119800925416,Agriculture,2002," Tanned or crust hides and skins of other animals, without wool or hair on, whether or not split, but not further prepared...."
8702,-0.4746803828619184,-0.2441030229625169,"Construction, Building, and Home Supplies",8704," Motor vehicles for the transport of ten or more persons, including the driver."
8702,-0.4746803828619184,-0.2441030229625169,"Construction, Building, and Home Supplies",8502," Motor vehicles for the transport of ten or more persons, including the driver."
8702,-0.4746803828619184,-0.2441030229625169,"Construction, Building, and Home Supplies",9406," Motor vehicles for the transport of ten or more persons, including the driver."
8702,-0.4746803828619184,-0.2441030229625169,"Construction, Building, and Home Supplies",8705," Motor vehicles for the transport of ten or more persons, including the driver."
8702,-0.4746803828619184,-0.2441030229625169,"Construction, Building, and Home Supplies",9303," Motor vehicles for the transport of ten or more persons, including the driver."
3501,1.0019653520372795,1.2049219641270796,"Construction, Building, and Home Supplies",404," Casein, caseinates and other casein derivatives; casein glues."
3501,1.0019653520372795,1.2049219641270796,"Construction, Building, and Home Supplies",405," Casein, caseinates and other casein derivatives; casein glues."
3501,1.0019653520372795,1.2049219641270796,"Construction, Building, and Home Supplies",101," Casein, caseinates and other casein derivatives; casein glues."
3501,1.0019653520372795,1.2049219641270796,"Construction, Building, and Home Supplies",402," Casein, caseinates and other casein derivatives; casein glues."
3501,1.0019653520372795,1.2049219641270796,"Construction, Building, and Home Supplies",1502," Casein, caseinates and other casein derivatives; casein glues."
8705,-0.5519170320821982,-0.2856750323805457,"Construction, Building, and Home Supplies",8429,"Mixer lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units)."
8705,-0.5519170320821982,-0.2856750323805457,"Construction, Building, and Home Supplies",8426,"Mixer lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units)."
8705,-0.5519170320821982,-0.2856750323805457,"Construction, Building, and Home Supplies",8430,"Mixer lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units)."
8705,-0.5519170320821982,-0.2856750323805457,"Construction, Building, and Home Supplies",8702,"Mixer lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units)."
8705,-0.5519170320821982,-0.2856750323805457,"Construction, Building, and Home Supplies",8709,"Mixer lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units)."
2937,-2.843093718928782,0.5822687955048989,Industrial Chemicals and Metals,3001," Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including ..."
2937,-2.843093718928782,0.5822687955048989,Industrial Chemicals and Metals,2933," Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including ..."
2937,-2.843093718928782,0.5822687955048989,Industrial Chemicals and Metals,2932," Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including ..."
2937,-2.843093718928782,0.5822687955048989,Industrial Chemicals and Metals,3002," Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including ..."
2937,-2.843093718928782,0.5822687955048989,Industrial Chemicals and Metals,2921," Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including ..."
2201,1.346178902722393,0.4570070957838457,Agriculture,2203," Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice a..."
2201,1.346178902722393,0.4570070957838457,Agriculture,2517," Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice a..."
2201,1.346178902722393,0.4570070957838457,Agriculture,2505," Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice a..."
2201,1.346178902722393,0.4570070957838457,Agriculture,7602," Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice a..."
2201,1.346178902722393,0.4570070957838457,Agriculture,2714," Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice a..."
2508,-0.5465858934938015,0.4856158120764222,Minerals,2507," Other clays (not including expanded clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas..."
2508,-0.5465858934938015,0.4856158120764222,Minerals,3802," Other clays (not including expanded clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas..."
2508,-0.5465858934938015,0.4856158120764222,Minerals,5501," Other clays (not including expanded clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas..."
2508,-0.5465858934938015,0.4856158120764222,Minerals,3603," Other clays (not including expanded clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas..."
2508,-0.5465858934938015,0.4856158120764222,Minerals,8478," Other clays (not including expanded clays of heading 68.06), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas..."
511,2.477776277875804,0.1367306174853313,Agriculture,2301," Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption...."
511,2.477776277875804,0.1367306174853313,Agriculture,1504," Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption...."
511,2.477776277875804,0.1367306174853313,Agriculture,8902," Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption...."
511,2.477776277875804,0.1367306174853313,Agriculture,306," Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption...."
511,2.477776277875804,0.1367306174853313,Agriculture,4909," Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption...."
8401,-2.1789927188423555,1.02975443882506,Industrial Chemicals and Metals,7507,"Irradiated, for nuclear reactors; machinery and apparatus for isotopic separation."
8401,-2.1789927188423555,1.02975443882506,Industrial Chemicals and Metals,2803,"Irradiated, for nuclear reactors; machinery and apparatus for isotopic separation."
8401,-2.1789927188423555,1.02975443882506,Industrial Chemicals and Metals,7506,"Irradiated, for nuclear reactors; machinery and apparatus for isotopic separation."
8401,-2.1789927188423555,1.02975443882506,Industrial Chemicals and Metals,2912,"Irradiated, for nuclear reactors; machinery and apparatus for isotopic separation."
8401,-2.1789927188423555,1.02975443882506,Industrial Chemicals and Metals,2844,"Irradiated, for nuclear reactors; machinery and apparatus for isotopic separation."
